File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
fd3bf88d-8d92-4616-9c6e-1d04e6dd6bfd	34f04a31-ce87-49c8-88a9-23761b370a79.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A73E	TCGA-DD-A73E-01A	Primary Tumor
c19e9819-87b7-463f-81d8-cb7034c60e42	45f7ed20-6d17-4bbd-b526-bf0a7f3a30f3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AAW0	TCGA-DD-AAW0-01A	Primary Tumor
9fe5223b-8858-4b1a-8118-543a2101f387	de0f9891-174c-4b34-a73a-d91b614d7703.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-G3-A25X	TCGA-G3-A25X-01A	Primary Tumor
cd726eb5-27cb-4ca8-9646-dd57803dd573	db6c70f9-0f91-4892-be97-ad787e722586.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A3A1	TCGA-DD-A3A1-11A	Solid Tissue Normal
a89488d6-93a7-4d4a-96d5-4b946789df8d	27e7d519-6ec2-4f9d-8f95-3f89ff5a7382.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-FV-A2QQ	TCGA-FV-A2QQ-01A	Primary Tumor
503aa7f2-7222-495a-9d93-4762313dc62a	6e21987e-242f-47ad-ae69-b81c99cbe578.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-YA-A8S7	TCGA-YA-A8S7-01A	Primary Tumor
c436ee94-06ca-486c-abec-6ce944346304	9895d0e5-e30f-434f-9839-ac6f727832fe.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-4073	TCGA-BC-4073-01B	Primary Tumor
b18f3c4e-0a0e-4ede-8963-c09ebce1bbf0	f1a9ddc7-d348-45e5-bb51-c0a27b94ed4e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AAE7	TCGA-DD-AAE7-01A	Primary Tumor
bf6d7455-5582-4555-bb1a-3796191a7893	500ea92a-9419-4b24-9872-2ea52caa57f6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-LG-A9QC	TCGA-LG-A9QC-01A	Primary Tumor
dc7d14cd-f20c-45b2-90b8-2b7a47eff4f5	361b95f8-ca60-4407-9e47-e10b62ffd0a6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A110	TCGA-BC-A110-01A	Primary Tumor
7626ba1c-5f06-4d60-a8f2-b94751a90758	0ad7de9f-5762-408a-9396-3d6508d66113.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-2Y-A9GZ	TCGA-2Y-A9GZ-01A	Primary Tumor
b02f8a12-19d4-4c29-b047-888e100ef011	26430cf4-543a-425c-99ad-f2897a850aea.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AAEG	TCGA-DD-AAEG-01A	Primary Tumor
8d57b847-1d62-47cf-ad18-3563a4bfb569	83710382-1a90-40ba-a7dc-83a298093892.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AACO	TCGA-DD-AACO-01A	Primary Tumor
4dcf743d-b00d-49f2-ba17-ccf024cbcb05	1f0d96c8-c319-461e-ae7c-5bf12e9ed5f5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A4NG	TCGA-DD-A4NG-01A	Primary Tumor
737cdeca-d8f1-49e4-be85-2a1ed87a2a37	49eca4e4-2ada-42f4-838a-0cbf235807d2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A1EE	TCGA-DD-A1EE-01A	Primary Tumor
55d94c4b-a892-4a9b-bfc0-4f5f9ef80efa	3cc55495-cb0b-489e-8c03-c6858b4e2765.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AADJ	TCGA-DD-AADJ-01A	Primary Tumor
800bebbc-8e6e-4134-abd8-7e071fafba9e	466776cb-6906-4da2-b788-a05a154decf3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A118	TCGA-DD-A118-01A	Primary Tumor
1749d261-7285-4a0a-beb9-b553826aad3d	8dab0c1c-714d-41e8-9632-c415a6f75a37.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-2Y-A9H5	TCGA-2Y-A9H5-01A	Primary Tumor
a6699afd-776c-4c60-ab64-84928c5e21c1	369d9ca8-1583-4490-b0c4-3072d9f8cee1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-T1-A6J8	TCGA-T1-A6J8-01A	Primary Tumor
b597ff2b-c272-46ba-bfac-a7d3e97e1a22	47e1a1e5-2faf-4617-8c8c-4653846d8196.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AADY	TCGA-DD-AADY-01A	Primary Tumor
a474a6e7-cb2b-4c34-9113-53163e9a3c6e	5b3c1508-dd1c-4b54-95f1-c37f540de214.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A3A7	TCGA-DD-A3A7-01A	Primary Tumor
1baad9a8-89db-493f-9069-05cc2c27f29c	0103c54a-8604-407a-b852-687b3d2908d0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A10W	TCGA-BC-A10W-01A	Primary Tumor
4b1c29d5-92ac-4a2b-9d11-8de85fff8916	23f0a16f-a9e0-484b-b605-d98c1bbf3e8b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-G3-A5SM	TCGA-G3-A5SM-01A	Primary Tumor
0bfdd777-62f2-4153-8487-7e60b2e18573	a2de32df-8442-4a1b-baf6-6dabcfd85c17.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-EP-A2KC	TCGA-EP-A2KC-01A	Primary Tumor
67f13a8e-aafe-45a8-92fd-4f41849016d9	8c8e40d1-f62f-4d9d-9435-ef0bc4fcd64e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A69I	TCGA-BC-A69I-01A	Primary Tumor
9dd815d3-a57b-4ec1-8a1a-cfa368853e46	cda2f20a-eefd-4222-8ecb-2dfdec801e34.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-WX-AA47	TCGA-WX-AA47-01A	Primary Tumor
55bfea68-afdf-490c-9e6a-fbac06584f23	39e7493d-bff8-4207-8dbb-47bb904091db.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-5C-A9VG	TCGA-5C-A9VG-01A	Primary Tumor
49a1fd04-9a21-412b-8084-47d6e9052441	7bd84371-ef67-48d7-94ff-4269ff901518.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-ED-A4XI	TCGA-ED-A4XI-01A	Primary Tumor
932159e4-deb7-49ee-8227-5fc616fca06f	770c43b0-60c4-463c-b3f3-e64f6abc62a3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-ED-A7PZ	TCGA-ED-A7PZ-01A	Primary Tumor
6d30b2d3-cc33-47ea-ac9a-af7307f5f264	4cb977db-be5f-497d-a4a2-96e6873699dd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-PD-A5DF	TCGA-PD-A5DF-01A	Primary Tumor
2cc426bd-1a72-4549-8a3e-57945f0dff94	7ad6fce7-22f0-4da1-8d9e-c4f6968fb606.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-CC-5259	TCGA-CC-5259-01A	Primary Tumor
55de7558-c231-4c4a-b509-101b7d5149af	72184b26-6781-483e-ad23-f8dfdb6e793b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-CC-5258	TCGA-CC-5258-01A	Primary Tumor
17850827-db0b-4c4d-a8ca-196ca23a783a	cb2f5baf-965c-4d3a-b3da-ae81a765a573.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-FV-A23B	TCGA-FV-A23B-11A	Solid Tissue Normal
6749fce1-76c9-4fe6-a8c3-257868004142	b5ca2ac1-447b-47af-8481-14ab6b367020.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-G3-AAV4	TCGA-G3-AAV4-01A	Primary Tumor
e39bbb4f-14e2-4f69-a6b5-13d52328c7a0	9c7d1a38-8681-428c-92a4-2e25f69c4426.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AADL	TCGA-DD-AADL-01A	Primary Tumor
0548f9ab-37f2-4df1-a17b-c97623ee16b7	09124be1-370b-488d-862e-060f9ecd04b3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A3KF	TCGA-BC-A3KF-01A	Primary Tumor
abae7622-80f8-4c21-b25f-1c36c2ed9438	896c837f-0ecc-4fe2-b4c0-6e5015dd78b9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A10Y	TCGA-BC-A10Y-01A	Primary Tumor
0472d893-7516-4e6a-9d5d-e7ef59adae59	a09e7d02-5f22-4307-9f97-ac8d1e209c26.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-MI-A75C	TCGA-MI-A75C-01A	Primary Tumor
7e372e75-ea1e-4be0-936a-8582c7b4ef44	40e8a612-65e5-4fcd-b836-879510c5dfaf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A1EL	TCGA-DD-A1EL-11A	Solid Tissue Normal
3f126015-e960-4743-9222-80d4ba0d232f	a151175e-11b0-4ea1-a70d-5e803ba64b1d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AADB	TCGA-DD-AADB-01A	Primary Tumor
6e461744-2df3-4de1-b1bc-eaff41a9555d	a9a8e5af-cfdc-4ff3-8cff-28be61e254ac.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BD-A3ER	TCGA-BD-A3ER-01A	Primary Tumor
c48264fd-0aba-4420-bdab-58afd1b58fe9	8ca147a7-72f8-4f1a-97ee-83d7f056ed0a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-2Y-A9GU	TCGA-2Y-A9GU-01A	Primary Tumor
4c98f3a9-4b46-484f-b5e4-34137b235971	8e323c18-cbaf-4dbc-b6a0-09492c3d4546.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A10Q	TCGA-BC-A10Q-11A	Solid Tissue Normal
297a6309-dfdb-4672-9462-ff11a824abd1	354872f0-cdae-4c0d-8480-cdb607884751.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-FV-A2QR	TCGA-FV-A2QR-01A	Primary Tumor
48cc12da-37e3-43e8-a7de-303ecd909430	3a52c147-c498-477f-8c2a-35b4240b3364.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A1EB	TCGA-DD-A1EB-01A	Primary Tumor
b39ee0e5-40dc-4a07-a2bc-a01471226def	94cf0aec-2bff-4c96-94fc-7f79f1997dd5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A3A4	TCGA-DD-A3A4-11A	Solid Tissue Normal
f19336a9-5f6b-4b91-a358-f36c1b88fd05	3a134229-ca4d-4f91-9b3b-924d5bb890e0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A4NE	TCGA-DD-A4NE-01A	Primary Tumor
a087096c-fecc-4ebc-bfd4-afcb900858af	49f9328f-6ec8-4c31-8259-ddb174434745.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-FV-A23B	TCGA-FV-A23B-01A	Primary Tumor
6dbdb245-5bef-4e55-aa67-28cf1aceb42a	8a06b6b5-2dca-4127-adb3-4a5a325b844c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-RC-A6M3	TCGA-RC-A6M3-01A	Primary Tumor
91a1ce11-5134-43a1-a672-39d705887cf2	0644e07b-831c-436a-b3cb-83d79a48820b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-ZS-A9CE	TCGA-ZS-A9CE-01A	Primary Tumor
894c9d43-e802-4c31-ae44-a8e5f665c019	74a33529-dde1-4aa5-849f-c8011c4bc26b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A3A4	TCGA-DD-A3A4-01A	Primary Tumor
ea735648-0470-4e98-a1c4-0cda50029723	0b7c5e69-5473-46a3-8180-ef2a730ec308.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-ED-A7PX	TCGA-ED-A7PX-01A	Primary Tumor
b864d697-a761-438d-921e-9b9044eebfbb	71e4165a-b0b3-4584-add1-17d2e8d8066c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A1EH	TCGA-DD-A1EH-01A	Primary Tumor
e84d6827-8b0a-40a6-83d7-0d3fda5fe706	849d7c70-bab7-481c-8eb9-084268a5a197.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-G3-A3CJ	TCGA-G3-A3CJ-01A	Primary Tumor
09dcdc9e-532c-4a8f-95bd-b6865b354959	bcf3b757-c820-42f6-92b7-de59611b23b2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-XR-A8TC	TCGA-XR-A8TC-01A	Primary Tumor
554b8194-f1fc-4073-aa95-5a3a882faa0f	092c7bb9-0d2d-4bc6-a9b9-7ca5f6adc721.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A73D	TCGA-DD-A73D-01A	Primary Tumor
bd5b0179-2b0c-44ca-8dad-31bf411c6852	eab498eb-bd1e-4044-9a20-1299b7cfa505.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-ZP-A9D2	TCGA-ZP-A9D2-01A	Primary Tumor
b58e8749-d223-461c-a66e-9cbff901d444	9c644f65-0ebb-4862-98a9-308b81c8fb26.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-G3-AAV5	TCGA-G3-AAV5-01A	Primary Tumor
ea114d18-4825-4786-8e6d-24a8d400a88d	bcb8ac97-0173-475b-aaf6-ab2e7df9bea2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AACU	TCGA-DD-AACU-01A	Primary Tumor
8224ac3f-5c8b-4db1-a8ac-08fb5617f80a	4e4dfc8e-ed7b-4876-b65b-0e18427fa897.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-A3A1	TCGA-DD-A3A1-01A	Primary Tumor
5db58f8d-4df8-4659-94c2-fd79a97e9d6f	03a67e6e-2788-4676-8f8d-fd4b4a2ab207.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-CC-A3MA	TCGA-CC-A3MA-01A	Primary Tumor
9dcab191-2cb5-4e77-bdba-c70d7208154b	5ea09d8e-b18f-4ac6-8f56-a4804ac268c5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-ED-A7XP	TCGA-ED-A7XP-01A	Primary Tumor
94ba5f73-cf56-4d52-966c-69f925929e8d	583b0e63-4946-4de0-b75c-842006c67d6a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-EP-A2KB	TCGA-EP-A2KB-01A	Primary Tumor
6ac8c0cb-962f-463a-b654-c72db3b047bb	a5629ef7-79b7-4b36-8661-f0f0c5d54376.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-UB-A7MA	TCGA-UB-A7MA-01A	Primary Tumor
04837459-70d3-4a28-8d25-cb2ac4d97988	6a18967a-f620-468b-b24f-9f20be5b9a32.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-EP-A26S	TCGA-EP-A26S-01A	Primary Tumor
8c66bf2b-0590-4cfe-9151-dd7d33cc6d3c	2844d435-3e7f-4fd1-8750-e1a8a60113fb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AACM	TCGA-DD-AACM-01A	Primary Tumor
ca5d1492-6475-4769-8cea-157b96857d82	0359e426-0a77-4137-85ae-cab8e0030ff1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-BC-A112	TCGA-BC-A112-01A	Primary Tumor
af946a98-bcb9-4485-bb42-6f5325ef1bc8	412bf7ff-29d9-44be-a605-cd503334690d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-RC-A7SK	TCGA-RC-A7SK-01A	Primary Tumor
0381d941-99ca-4836-bc1a-c55f76e0a89a	0bb4da57-ea6b-42f6-bcc4-83d9dcc3a61c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LIHC	TCGA-DD-AADN	TCGA-DD-AADN-01A	Primary Tumor
